100	100																																																																																																			
0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0.986110441
0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.028450731
0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0.65058361
1	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0.097226946
0	0	1	0	1	1	0	0	0	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0.382758611
1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0.324331392
0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	1	1	0	0	0.089585119
1	0	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0.270708439
0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0.897832889
0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	1	0	0.677032286
0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0.498199281
1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0.460752804
0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	0.550775595
0	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	0	1	0.330676506
1	0	1	0	1	1	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0.186522257
1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0.115151628
1	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	1	1	0.585895011
1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0.364338514
0	0	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0.075328136
1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0.330602051
1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0.59412448
0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0.501841452
1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0.781299638
0	1	0	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0.823395842
0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0.897216418
1	0	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1	0.569580707
1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0.039996886
1	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0.957486532
0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0.89938937
1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0.152342168
0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0.666174099
0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0.057671448
0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	0.868069139
0.003168672	0.019813607	0.018051421	0.010066084	0.008386044	0.002607555	0.019064368	0.000114975	0.003839723	0.00667587	0.001033877	0.002977554	0.015025489	0.009935276	0.006964356	0.004877557	0.009288078	0.003820412	0.006679862	0.005437986	0.017100135	0.014345474	0.006871089	0.01195317	0.005929656	0.005437969	0.005354137	0.013948293	0.010708768	0.001581177	0.001150449	0.005329973	0.009062794	0.005856542	0.013983063	0.019561962	0.015943983	0.013104881	0.015524273	0.015384912	0.012072626	0.015925468	0.008085516	0.012469374	0.00509728	0.005978356	0.000398264	0.007154807	0.002921086	0.008477885	0.003153308	0.017078128	0.015227995	0.002036793	0.01690558	0.004678648	0.002203062	0.01365362	0.019664894	0.016780562	0.012839416	0.006762552	0.005713963	0.008948448	0.007216318	0.018082415	0.000126787	0.014347311	0.006964322	0.006282864	0.0133513	0.018976218	0.018397906	0.020542549	0.001501456	0.002670229	0.02022095	0.00185905	0.014135319	0.019137285	0.00292151	0.018219543	0.000407109	0.007059554	0.004909262	0.020282665	0.017440472	0.01636746	0.018546319	0.016070669	0.017232671	0.006614732	0.015301046	0.013689018	0.005957374	0.006950089	0.01871852	0.000664391	0.014345426	0.004300795	
0.01667985	0.004416774	0.002016647	0.012538096	0.002101094	0.016172106	0.018274182	0.006324906	0.005699046	0.000137259	0.010035881	0.020005761	0.014935085	0.006288617	0.012151568	0.015820314	0.002257304	0.011724969	0.017615328	0.01396029	0.004917443	0.00693631	0.011039084	0.001367595	0.008307011	0.004806962	0.009896271	0.016313875	0.007647215	0.010483291	0.001914554	0.018399057	0.004202208	0.007732553	0.013363325	0.015348617	0.003502729	0.01047118	0.020144516	0.014321213	0.001630591	0.000876507	0.009940432	0.009038606	0.009852252	0.003357448	0.007299279	0.017824815	0.015064845	0.008434974	0.018363834	0.001908664	0.003669838	0.019157854	0.002041071	0.007853451	0.005853584	0.001479195	0.003938646	0.008449428	0.005928502	0.014210488	0.004851523	0.019418842	0.006182209	0.003135313	0.011242861	0.015999709	0.008983473	0.020154243	0.00883602	0.006161545	0.00498909	0.019446015	0.004510858	0.008006682	0.004544123	0.005464993	0.008468782	0.020193046	0.018438224	0.011140017	0.012069162	0.00160181	0.01167046	0.01817799	0.009376881	0.008063092	0.002114175	0.013200526	0.020070885	0.013723426	0.008671901	0.013252437	0.011915543	0.015079068	0.012970489	0.010193836	0.018984897	0.012251468	
2	1	3	2	3	3	3	1	1	2	3	3	2	4	3	4	3	2	1	3	4	2	1	2	1	2	2	3	2	4	3	4	3	4	1	3	2	3	3	1	2	1	3	4	2	4	3	1	3	2	4	1	2	2	2	4	2	4	2	1	1	3	2	1	2	3	1	3	1	4	2	4	1	2	1	3	3	3	2	3	3	3	3	4	1	3	1	1	3	2	2	3	4	2	3	2	4	4	2	3	
